dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
01/03/2020 18:01,WUEOVNEJ66262960,Stocks,PSWL40,DPPS25,252968.38,USD,350,12/11/2020,721.77,USD,1024.91
01/03/2020 22:18,KBXUZAAH87191243,Stocks,PSWL40,DPPS25,552707.1,USD,627,10/11/2021,881.44,USD,2776.54
01/03/2020 00:27,UTEWGFJO96030927,Stocks,PSWL40,DPPS25,730347.88,USD,975,20/08/2022,748.71,USD,1355.17
01/03/2020 12:28,HAEIRELS42411883,Stocks,PSWL40,DPPS25,915027.76,USD,2826,14/11/2022,323.77,USD,1437.54
01/03/2020 18:27,AHYFKFIM38309921,Stocks,PSWL40,DPPS25,588185.59,USD,770,14/11/2021,763.2,USD,251.86
01/03/2020 21:02,PCRCYCSJ98821705,Stocks,PSWL40,DPPS25,465302.61,USD,2610,04/09/2021,178.22,USD,646.94
01/03/2020 10:39,UHBQFUXV48834830,Stocks,PSWL40,DPPS25,551903.65,USD,1076,21/03/2022,512.45,USD,1716.71
01/03/2020 07:28,EGIPZASA24186562,Stocks,PSWL40,DPPS25,216607.44,USD,273,25/10/2020,791.55,USD,3490.74
01/03/2020 12:19,SIQGIUXP55923135,Stocks,PSWL40,DPPS25,628136.52,USD,1486,02/03/2022,422.64,USD,1673.65
01/03/2020 13:00,KFZLQPDU21117589,Stocks,PSWL40,DPPS25,587107.52,USD,722,11/02/2022,813.04,USD,2081.38
01/03/2020 10:50,IDMNBXRA80294576,Stocks,PSWL40,DPPS25,725147.4,USD,878,24/07/2022,825.87,USD,2056.42
01/03/2020 05:54,FZFBOOZO16237324,Stocks,PSWL40,DPPS25,697026.44,USD,1212,06/10/2022,575,USD,2202.25
01/03/2020 09:26,QTGRQSEY61295471,Stocks,PSWL40,DPPS25,509030.72,USD,1206,04/01/2022,421.88,USD,1189.7
01/03/2020 12:34,BLLWYYOD12027169,Stocks,PSWL40,DPPS25,347470,USD,991,07/03/2021,350.52,USD,788.67
01/03/2020 23:28,NWAOHHMY33356324,Stocks,PSWL40,DPPS25,575843.22,USD,777,10/11/2021,740.27,USD,2117.17
01/03/2020 05:44,RHXBXWFK46994179,Stocks,PSWL40,DPPS25,92906.1,USD,151,17/06/2020,613.81,USD,1411.76
01/03/2020 13:28,EKSYZINI49087711,Stocks,PSWL40,DPPS25,634358.5,USD,1417,02/05/2022,447.51,USD,917.4
01/03/2020 15:22,KDPLDZIO28535082,Stocks,PSWL40,DPPS25,523499.32,USD,848,25/10/2021,617.19,USD,1857.74
01/03/2020 03:57,JRGDDDMJ26907474,Stocks,PSWL40,DPPS25,642584.24,USD,950,26/03/2022,676.34,USD,189.38
01/03/2020 06:14,KWLEBTRF93637591,Stocks,PSWL40,DPPS25,809570.4,USD,3786,17/10/2022,213.78,USD,171.02
01/03/2020 19:22,VGUEEREN27751886,Stocks,PSWL40,DPPS25,588363.04,USD,1287,27/12/2021,457.01,USD,2253.06
01/03/2020 13:47,XWQQWQCH48243480,Stocks,PSWL40,DPPS25,151953.7,USD,490,11/09/2020,309.88,USD,241.71
01/03/2020 16:12,UAWTJIAE72420486,Stocks,PSWL40,DPPS25,899352.98,USD,1022,20/09/2022,879.31,USD,1565.17
01/03/2020 15:58,FSFTOTHD64761720,Stocks,PSWL40,DPPS25,593287,USD,1374,29/05/2022,431.78,USD,1079.45
01/03/2020 19:56,ZEHWBPQD85011279,Stocks,PSWL40,DPPS25,88059.4,USD,97,24/06/2020,905.95,USD,1023.72
01/03/2020 10:23,UHPKDXTO54575546,Stocks,PSWL40,DPPS25,92191.12,USD,1076,18/06/2020,85.61,USD,148.96
01/03/2020 01:02,SZRPFQCA49198091,Stocks,PSWL40,DPPS25,159195.16,USD,1048,27/08/2020,151.88,USD,279.46
01/03/2020 04:22,JWZGSSRF64304215,Stocks,PSWL40,DPPS25,412375.76,USD,1954,01/05/2021,211.01,USD,945.32
01/03/2020 00:38,KDNSHRDT39670239,Stocks,PSWL40,DPPS25,741242.62,USD,2335,10/07/2022,317.32,USD,1529.48
01/03/2020 11:08,FHTPAKKH49583637,Stocks,PSWL40,DPPS25,264227.08,USD,472,19/12/2020,559.28,USD,1140.93
01/03/2020 21:52,TQULUFRB26686987,Stocks,PSWL40,DPPS25,153097.4,USD,160,27/08/2020,954.82,USD,1374.94
01/03/2020 07:06,WGUSNXQO71901580,Stocks,PSWL40,DPPS25,625493.12,USD,4784,04/07/2022,130.72,USD,538.57
01/03/2020 13:14,LPMEZOVH24592971,Stocks,PSWL40,DPPS25,767053.08,USD,1470,07/04/2022,521.48,USD,2096.35
01/03/2020 17:23,WCBRLDLD13900888,Stocks,PSWL40,DPPS25,579102.12,USD,1468,05/01/2022,394.33,USD,792.6
01/03/2020 03:37,VCWAVLGQ86399399,Stocks,PSWL40,DPPS25,349520.16,USD,2538,22/05/2021,137.67,USD,308.38
01/03/2020 12:42,SLGFUTQF48041974,Stocks,PSWL40,DPPS25,741666.24,USD,2609,20/10/2022,284.18,USD,1369.75
01/03/2020 07:49,KYATMUOV13669007,Stocks,PSWL40,DPPS25,642744.9,USD,1101,27/12/2021,583.52,USD,2345.75
01/03/2020 15:00,IXYPZMJS66744349,Stocks,PSWL40,DPPS25,516515.37,USD,1119,04/11/2021,461.42,USD,2293.26
01/03/2020 17:44,OGLKSIWN10366633,Stocks,PSWL40,DPPS25,426102.18,USD,26664,26/07/2021,15.98,USD,61.04
01/03/2020 20:47,ZHWVZUUA18412758,Stocks,PSWL40,DPPS25,475123.46,USD,485,04/01/2022,979.21,USD,2242.39
01/03/2020 18:58,GFLKKWDG18874064,Stocks,PSWL40,DPPS25,283736.75,USD,313,28/12/2020,904.72,USD,3211.76
01/03/2020 22:38,PCZGHVHL20059269,Stocks,PSWL40,DPPS25,188483.76,USD,218,08/09/2020,861.56,USD,2420.98
01/03/2020 23:46,VWJZTUIV37746012,Stocks,PSWL40,DPPS25,544970.12,USD,2204,30/01/2022,247.24,USD,979.07
01/03/2020 08:29,DGCWUOKX40677928,Stocks,PSWL40,DPPS25,654950.08,USD,981,08/02/2022,667.54,USD,2509.95
01/03/2020 16:41,MUWUWMUQ32138476,Stocks,PSWL40,DPPS25,894590.05,USD,3797,24/08/2022,235.59,USD,977.7
01/03/2020 01:03,XHGVZZFK19888373,Stocks,PSWL40,DPPS25,60816.72,USD,131,18/05/2020,462.71,USD,471.96
01/03/2020 04:15,NLXQRUMI26212379,Stocks,PSWL40,DPPS25,235228.9,USD,241,13/11/2020,973.85,USD,2317.76
01/03/2020 17:49,BAQUVVDP38570990,Stocks,PSWL40,DPPS25,408759.1,USD,543,30/09/2021,752.55,USD,2784.44
01/03/2020 22:44,WMPQPFXE30651473,Stocks,PSWL40,DPPS25,323469.47,USD,873,25/02/2021,370.44,USD,1455.83
01/03/2020 18:51,WSKKSPXZ34856523,Stocks,PSWL40,DPPS25,767762.54,USD,1591,15/08/2022,482.46,USD,1239.92
01/03/2020 20:22,FJFDDHIF10087573,Stocks,PSWL40,DPPS25,577980.72,USD,578,22/04/2022,999.7,USD,219.93
01/03/2020 21:02,PZERKYQJ22651765,Stocks,PSWL40,DPPS25,780928.68,USD,1117,05/07/2022,699.08,USD,650.14
01/03/2020 12:48,BJMAHGSH13458043,Stocks,PSWL40,DPPS25,737902.73,USD,6924,10/11/2022,106.57,USD,382.59
01/03/2020 19:50,DTOFVPIT76280405,Stocks,PSWL40,DPPS25,218844.2,USD,387,14/12/2020,564.79,USD,547.85
01/03/2020 04:10,COKAHFMW72796099,Stocks,PSWL40,DPPS25,223731.08,USD,647,24/12/2020,345.63,USD,1223.53
01/03/2020 10:17,YHWFEXPV44350913,Stocks,PSWL40,DPPS25,104416.24,USD,596,27/06/2020,175.02,USD,565.31
01/03/2020 20:32,RGSMSJMU71746125,Stocks,PSWL40,DPPS25,381914.7,USD,590,02/06/2021,646.31,USD,2210.38
01/03/2020 19:20,SRDZDIIJ96844403,Stocks,PSWL40,DPPS25,37673.92,USD,50,18/04/2020,744.72,USD,3366.13
01/03/2020 10:59,DQWKCVKF97182431,Stocks,PSWL40,DPPS25,330762.82,USD,848,11/02/2021,389.8,USD,81.86
01/03/2020 11:46,HMRAJNMQ40013951,Stocks,PSWL40,DPPS25,32717.83,USD,41,03/04/2020,790.95,USD,1368.34
01/03/2020 09:13,JQSWDLRR15075450,Stocks,PSWL40,DPPS25,253306.94,USD,254,21/02/2021,995.68,USD,1682.7
01/03/2020 04:55,TFRKNIBF35028076,Stocks,PSWL40,DPPS25,154574.69,USD,229,22/08/2020,672.68,USD,2953.07
01/03/2020 13:50,QYQGITEU63485191,Stocks,PSWL40,DPPS25,783800.73,USD,833,24/11/2022,940.37,USD,1231.88
01/03/2020 11:26,VNOLJMFB84556860,Stocks,PSWL40,DPPS25,505332.12,USD,1356,24/07/2021,372.51,USD,1467.69
01/03/2020 09:37,SRSAGOIH50965305,Stocks,PSWL40,DPPS25,233565.42,USD,3289,10/01/2021,71.01,USD,49
01/03/2020 12:16,LXHFWNCY60527209,Stocks,PSWL40,DPPS25,531130.18,USD,1109,09/11/2021,478.9,USD,507.63
01/03/2020 10:26,FKPZJGNK31335686,Stocks,PSWL40,DPPS25,479662.04,USD,44996,07/01/2022,10.66,USD,39.66
01/03/2020 18:27,WZDDUBMO50058298,Stocks,PSWL40,DPPS25,708085.41,USD,1180,26/08/2022,599.6,USD,2956.03
01/03/2020 17:33,NUXLATKV75737019,Stocks,PSWL40,DPPS25,837211.92,USD,5128,01/07/2022,163.24,USD,501.15
01/03/2020 16:16,JTJMSGBU81779601,Stocks,PSWL40,DPPS25,16936.5,USD,24,19/03/2020,698.28,USD,3163.21
01/03/2020 17:31,HQKYUXAT89033070,Stocks,PSWL40,DPPS25,60598.98,USD,78,23/05/2020,771.35,USD,1951.52
01/03/2020 13:23,VWDFBJAX13138835,Stocks,PSWL40,DPPS25,452641.2,USD,1635,18/11/2021,276.84,USD,852.67
01/03/2020 19:36,MRUZAOXQ40298050,Stocks,PSWL40,DPPS25,228182.6,USD,1766,26/12/2020,129.18,USD,335.87
01/03/2020 18:54,VGISDPBD50388365,Stocks,PSWL40,DPPS25,773297.44,USD,1034,02/05/2022,747.42,USD,3602.56
01/03/2020 05:39,KTGVXIIC60545647,Stocks,PSWL40,DPPS25,615940.38,USD,4416,15/03/2022,139.45,USD,365.36
01/03/2020 08:23,JHLKMNJL66315487,Stocks,PSWL40,DPPS25,507922.77,USD,1098,26/12/2021,462.17,USD,1206.26
01/03/2020 03:29,XEYCMNFB55657946,Stocks,PSWL40,DPPS25,301272.72,USD,1671,26/03/2021,180.25,USD,778.68
01/03/2020 05:34,FLGFHQVE78729672,Stocks,PSWL40,DPPS25,380076.16,USD,693,03/04/2021,548.24,USD,614.03
01/03/2020 12:35,XNPNBIWN48197614,Stocks,PSWL40,DPPS25,717730.19,USD,982,30/09/2022,730.17,USD,197.15
01/03/2020 16:46,IMJVNYRW92670232,Stocks,PSWL40,DPPS25,833094.08,USD,4810,03/11/2022,173.19,USD,263.25
01/03/2020 01:45,OTXEBRLV79382617,Stocks,PSWL40,DPPS25,399619.64,USD,948,27/06/2021,421.21,USD,244.3
01/03/2020 17:04,UOGAWDTB66338504,Stocks,PSWL40,DPPS25,484090.8,USD,18604,03/08/2021,26.02,USD,93.93
01/03/2020 13:58,AYUSRSEZ16822787,Stocks,PSWL40,DPPS25,689833.52,USD,1545,25/10/2022,446.28,USD,830.08
01/03/2020 19:58,URQEDTKU80134113,Stocks,PSWL40,DPPS25,523962.22,USD,1261,17/12/2021,415.38,USD,2006.29
01/03/2020 07:45,DVSPRBQV45921724,Stocks,PSWL40,DPPS25,333907.86,USD,940,12/06/2021,355.1,USD,276.98
01/03/2020 19:49,BTLEZPZE67785123,Stocks,PSWL40,DPPS25,482001.08,USD,1284,17/09/2021,375.11,USD,1260.37
01/03/2020 00:11,JECHNCGX33301635,Stocks,PSWL40,DPPS25,17477.5,USD,21,23/03/2020,807.82,USD,2374.99
01/03/2020 22:22,CJVTZSXH41463849,Stocks,PSWL40,DPPS25,260667.87,USD,313,23/11/2020,832.16,USD,3486.75
01/03/2020 00:03,WQBUJPWC10785128,Stocks,PSWL40,DPPS25,757673.74,USD,1825,07/04/2022,415.1,USD,1415.49
01/03/2020 01:39,XMFDVHXP79686614,Stocks,PSWL40,DPPS25,633599.25,USD,3486,10/04/2022,181.72,USD,408.87
01/03/2020 14:17,ADZAQAWZ43845232,Stocks,PSWL40,DPPS25,180379.68,USD,763,08/10/2020,236.24,USD,526.82
01/03/2020 01:30,WLSYJLBC68575835,Stocks,PSWL40,DPPS25,821804.2,USD,2261,13/09/2022,363.44,USD,487.01
01/03/2020 18:58,IKPGQOQT50897761,Stocks,PSWL40,DPPS25,60164.87,USD,286,11/05/2020,210.16,USD,195.45
01/03/2020 14:06,IRBOZVPJ97241966,Stocks,PSWL40,DPPS25,490724.4,USD,681,17/01/2022,720.56,USD,576.45
01/03/2020 21:46,LTUKKXEO90149419,Stocks,PSWL40,DPPS25,502500.55,USD,559,12/08/2021,897.86,USD,1248.03
01/03/2020 20:51,JOSJMWBL85302786,Stocks,PSWL40,DPPS25,741359.52,USD,807,23/09/2022,917.62,USD,3551.19
01/03/2020 02:17,KEDODQJP41128408,Stocks,PSWL40,DPPS25,571186.4,USD,987,23/11/2021,578.43,USD,2128.62
01/03/2020 03:40,ESNPDTWP91235844,Stocks,PSWL40,DPPS25,672038.75,USD,574392,07/10/2022,1.17,USD,3.69
01/03/2020 02:24,TWXDSKVD84614875,Stocks,PSWL40,DPPS25,419039.5,USD,1088,30/07/2021,384.96,USD,977.8
01/03/2020 10:28,HJRXXUPF60851142,Stocks,PSWL40,DPPS25,729186.9,USD,3450,11/11/2022,211.34,USD,680.51
01/03/2020 07:42,PYJSQBTU99966238,Stocks,PSWL40,DPPS25,309122.66,USD,422,02/03/2021,730.95,USD,423.95
01/03/2020 09:55,OFFXTUSY24825325,Stocks,PSWL40,DPPS25,457302.72,USD,1064,26/08/2021,429.72,USD,1985.31
01/03/2020 15:38,AZHMPQSM64213405,Stocks,PSWL40,DPPS25,263138.4,USD,563,02/12/2020,466.77,USD,858.86
01/03/2020 22:50,SWHZYLJA37262764,Stocks,PSWL40,DPPS25,320517.88,USD,523,15/01/2021,612.02,USD,654.86
01/03/2020 02:39,MPQYMKYP45610143,Stocks,PSWL40,DPPS25,889276.86,USD,1205,16/10/2022,737.86,USD,420.58
01/03/2020 15:31,MJHRHAQJ95605473,Stocks,PSWL40,DPPS25,726912.06,USD,2661,29/10/2022,273.16,USD,1018.89
01/03/2020 20:00,UTRRQKPJ22278149,Stocks,PSWL40,DPPS25,830241.18,USD,2198,07/11/2022,377.64,USD,1431.26
01/03/2020 02:10,KVUBRYDU78022362,Stocks,PSWL40,DPPS25,276363.69,USD,9212,09/03/2021,30,USD,44.7
01/03/2020 08:09,GYRUJVVI77339283,Stocks,PSWL40,DPPS25,580077.6,USD,1609,15/05/2022,360.37,USD,1744.19
01/03/2020 21:43,GHXKBZUJ62443858,Stocks,PSWL40,DPPS25,81938.96,USD,176,12/06/2020,465.49,USD,730.82
01/03/2020 18:02,TYCHPZIS87505089,Stocks,PSWL40,DPPS25,738549.78,USD,1178,07/07/2022,626.84,USD,1147.12
01/03/2020 09:04,CJFQBOTA11602434,Stocks,PSWL40,DPPS25,602607.8,USD,926,08/03/2022,650.44,USD,1483
01/03/2020 21:48,RUSFGXKZ65949347,Stocks,PSWL40,DPPS25,439084.78,USD,574,28/06/2021,763.83,USD,1084.64
01/03/2020 16:01,VTRCESEL98380660,Stocks,PSWL40,DPPS25,398348.31,USD,586,27/06/2021,679.38,USD,1881.88
01/03/2020 12:19,GQKRPKUH49775553,Stocks,PSWL40,DPPS25,426424.2,USD,3811,19/07/2021,111.89,USD,290.91
01/03/2020 03:10,TCQIIILF53200434,Stocks,PSWL40,DPPS25,444576.96,USD,780,06/07/2021,569.5,USD,375.87
01/03/2020 20:37,HWGIOCKR21267534,Stocks,PSWL40,DPPS25,25654.2,USD,26,31/03/2020,960.9,USD,4660.37
01/03/2020 20:19,QRHLDRSN60510222,Stocks,PSWL40,DPPS25,516210.5,USD,312854,02/08/2021,1.65,USD,5.78
01/03/2020 14:56,VETBSXYO33044168,Stocks,PSWL40,DPPS25,815149.65,USD,2056,23/08/2022,396.46,USD,725.52
01/03/2020 23:12,RFNRKFXX10198256,Stocks,PSWL40,DPPS25,166673.41,USD,814,03/10/2020,204.74,USD,857.86
01/03/2020 04:22,EFCODTTM64300256,Stocks,PSWL40,DPPS25,241084.5,USD,259,26/12/2020,928.34,USD,4177.53
01/03/2020 06:46,HHGOONRE85191513,Stocks,PSWL40,DPPS25,663544.8,USD,665,18/03/2022,997.22,USD,3430.44
01/03/2020 00:15,QAZQVBAD56483950,Stocks,PSWL40,DPPS25,468248.64,USD,1250,23/10/2021,374.47,USD,621.62
01/03/2020 06:18,JCDFNLYJ41962011,Stocks,PSWL40,DPPS25,254629.16,USD,370,27/11/2020,687.08,USD,2968.19
01/03/2020 17:22,BXJYWPMY46421118,Stocks,PSWL40,DPPS25,107892.25,USD,496,28/06/2020,217.2,USD,488.7
01/03/2020 15:35,HDQQCKOA52179122,Stocks,PSWL40,DPPS25,47009.95,USD,110,02/05/2020,423.84,USD,1877.61
01/03/2020 05:07,UKPKTKIT66340032,Stocks,PSWL40,DPPS25,646665.65,USD,3528,05/03/2022,183.26,USD,9.16
01/03/2020 10:50,IQQJYLPP52500479,Stocks,PSWL40,DPPS25,164436.28,USD,531,17/08/2020,309.33,USD,420.69
01/03/2020 23:32,HWTAPDEB78172686,Stocks,PSWL40,DPPS25,11416.9,USD,21,14/03/2020,533.09,USD,293.2
01/03/2020 01:24,JBAEGMKC44323029,Stocks,PSWL40,DPPS25,552829.1,USD,1499,14/02/2022,368.57,USD,110.57
01/03/2020 01:52,QNTJLSLS82515753,Stocks,PSWL40,DPPS25,44343.65,USD,291,20/04/2020,151.98,USD,676.31
01/03/2020 10:26,SOWUBFEL65213474,Stocks,PSWL40,DPPS25,55437.7,USD,109,27/04/2020,506.03,USD,232.77
01/03/2020 05:00,BHUVYDVI55734152,Stocks,PSWL40,DPPS25,723362.13,USD,3582,08/03/2022,201.89,USD,724.79
01/03/2020 11:17,JCLKRINX10354553,Stocks,PSWL40,DPPS25,393111.57,USD,3356,06/04/2021,117.13,USD,371.3
01/03/2020 00:39,SRNXIJLM35799639,Stocks,PSWL40,DPPS25,18369,USD,23,22/03/2020,775.01,USD,2201.03
01/03/2020 23:22,QKJGQYZN22486812,Stocks,PSWL40,DPPS25,507989.02,USD,659,31/12/2021,769.88,USD,3803.21
01/03/2020 04:39,BITNVVAR53897924,Stocks,PSWL40,DPPS25,912168.82,USD,1390,02/10/2022,656.01,USD,478.89
01/03/2020 11:32,TQGOAICH76957504,Stocks,PSWL40,DPPS25,562336.16,USD,880,19/02/2022,638.46,USD,1940.92
01/03/2020 09:00,DGVKIRPI43839017,Stocks,PSWL40,DPPS25,585144.64,USD,3147,17/01/2022,185.89,USD,364.34
01/03/2020 10:13,CQTTPSQO29228393,Stocks,PSWL40,DPPS25,235486.75,USD,632,25/01/2021,372.03,USD,1543.92
01/03/2020 05:45,KPHPTLKO60501790,Stocks,PSWL40,DPPS25,538367.1,USD,6981,09/10/2021,77.11,USD,165.79
01/03/2020 22:21,WRMLSWCR32817743,Stocks,PSWL40,DPPS25,841992.9,USD,4974,13/07/2022,169.27,USD,626.3
01/03/2020 09:10,VBUGKXHB56475844,Stocks,PSWL40,DPPS25,729740.98,USD,1952,23/08/2022,373.7,USD,1218.26
01/03/2020 18:24,WROTQAAW48590339,Stocks,PSWL40,DPPS25,715401.71,USD,958,02/03/2022,746.45,USD,3500.85
01/03/2020 09:44,JOFQZIVQ98679211,Stocks,PSWL40,DPPS25,871967.25,USD,7675,13/11/2022,113.6,USD,357.84
01/03/2020 06:41,JKYNFUCU21650921,Stocks,PSWL40,DPPS25,274630.48,USD,15657,19/02/2021,17.54,USD,72.44
01/03/2020 17:55,VHIUYEQD13882517,Stocks,PSWL40,DPPS25,756009.31,USD,1750,25/11/2022,431.79,USD,1627.85
01/03/2020 10:48,PEEXYMUV10085032,Stocks,PSWL40,DPPS25,521109.68,USD,564,28/01/2022,923.4,USD,4284.58
01/03/2020 19:10,MMKQWXHX60018913,Stocks,PSWL40,DPPS25,596508.68,USD,3858,01/02/2022,154.59,USD,768.31
01/03/2020 15:31,KDKWZGBH33327403,Stocks,PSWL40,DPPS25,54634.5,USD,148,07/05/2020,368.33,USD,313.08
01/03/2020 00:29,PYVCLAAI74070251,Stocks,PSWL40,DPPS25,109816.75,USD,239,19/07/2020,457.64,USD,114.41
01/03/2020 06:53,OASVFKQV95078231,Stocks,PSWL40,DPPS25,90794.94,USD,200,26/06/2020,452.32,USD,931.78
01/03/2020 18:43,NGQSHKHP23765892,Stocks,PSWL40,DPPS25,358669.96,USD,363,07/07/2021,986.8,USD,769.7
01/03/2020 00:06,RWIBVQPF22144936,Stocks,PSWL40,DPPS25,960249.5,USD,1678,20/11/2022,572.24,USD,1802.56
01/03/2020 23:43,LNMADUUC29789880,Stocks,PSWL40,DPPS25,627843.49,USD,1883,11/07/2022,333.26,USD,323.26
01/03/2020 04:28,VEPLEPBV42230420,Stocks,PSWL40,DPPS25,527041.61,USD,626,26/12/2021,841.5,USD,4199.09
01/03/2020 06:16,KDCTLCMJ74549496,Stocks,PSWL40,DPPS25,90900.82,USD,115,06/07/2020,786.77,USD,1785.97
01/03/2020 23:34,BEQJZMUZ19043823,Stocks,PSWL40,DPPS25,328425.36,USD,2652,16/05/2021,123.84,USD,478.02
01/03/2020 09:35,ZPMTFGAC88604637,Stocks,PSWL40,DPPS25,505442.16,USD,996,19/10/2021,506.99,USD,547.55
01/03/2020 07:14,JSAGGFTK75857835,Stocks,PSWL40,DPPS25,171807.19,USD,260,09/09/2020,660.14,USD,1142.04
01/03/2020 21:06,AVXLGPNT43790270,Stocks,PSWL40,DPPS25,672796,USD,2183,09/05/2022,308.09,USD,955.08
01/03/2020 09:43,OVNCUQXV70115980,Stocks,PSWL40,DPPS25,492711.87,USD,1661,25/07/2021,296.54,USD,68.2
01/03/2020 13:39,EQAANXJZ33986830,Stocks,PSWL40,DPPS25,46564.11,USD,661,26/04/2020,70.34,USD,252.52
01/03/2020 20:36,IIBHFTAV13397595,Stocks,PSWL40,DPPS25,667112.34,USD,6823,16/01/2022,97.77,USD,111.46
01/03/2020 17:48,XKOLLAYF47915724,Stocks,PSWL40,DPPS25,358089.88,USD,441,04/04/2021,811.75,USD,1574.8
01/03/2020 18:06,SYIPUBIO77128382,Stocks,PSWL40,DPPS25,198017.6,USD,1041,18/10/2020,190.19,USD,43.74
01/03/2020 06:30,YRHFVKDE39675018,Stocks,PSWL40,DPPS25,715233.36,USD,814,20/07/2022,877.82,USD,3721.96
01/03/2020 16:20,JSLUCVQT24186690,Stocks,PSWL40,DPPS25,305838.83,USD,319,25/01/2021,956.52,USD,3893.04
01/03/2020 14:10,RKTAIQZE19806256,Stocks,PSWL40,DPPS25,718796.04,USD,949,13/07/2022,757.42,USD,3059.98
01/03/2020 10:10,XYTGCRHO86963076,Stocks,PSWL40,DPPS25,437286.06,USD,568,14/10/2021,769.21,USD,761.52
01/03/2020 00:43,HWBXWFJI44225592,Stocks,PSWL40,DPPS25,698562.94,USD,3621,16/10/2022,192.87,USD,923.85
01/03/2020 05:52,GPFFEEVG20602527,Stocks,PSWL40,DPPS25,23024.36,USD,30,24/03/2020,763.92,USD,2574.41
01/03/2020 16:48,ODFZXJLE78495931,Stocks,PSWL40,DPPS25,383640.5,USD,731,06/05/2021,524.6,USD,786.9
01/03/2020 19:05,TUSNMTTT25870045,Stocks,PSWL40,DPPS25,243661.04,USD,758,25/01/2021,321.24,USD,796.68
01/03/2020 09:31,YUMJBEQQ87702429,Stocks,PSWL40,DPPS25,250299.38,USD,695,26/11/2020,359.73,USD,219.44
01/03/2020 21:33,AIICLFFZ54263037,Stocks,PSWL40,DPPS25,303582.11,USD,324,24/01/2021,936.77,USD,964.87
01/03/2020 13:17,DDJNBYYI56068859,Stocks,PSWL40,DPPS25,408862.65,USD,880,11/06/2021,464.61,USD,1695.83
01/03/2020 21:20,WQKATQYH61235889,Stocks,PSWL40,DPPS25,211859.22,USD,325,06/12/2020,650.54,USD,377.31
01/03/2020 00:52,VZSPRYSB37770545,Stocks,PSWL40,DPPS25,40422.94,USD,135,16/04/2020,298.8,USD,1356.55
01/03/2020 17:39,LCXSZCPL34447357,Stocks,PSWL40,DPPS25,776939.7,USD,1107,02/07/2022,701.43,USD,1648.36
01/03/2020 08:39,VMRWIJGQ19920414,Stocks,PSWL40,DPPS25,164045.99,USD,412,07/09/2020,397.87,USD,67.64
01/03/2020 14:10,RCJBJUBE58190380,Stocks,PSWL40,DPPS25,572086.87,USD,2433,01/10/2021,235.04,USD,25.85
01/03/2020 11:48,SZCUKQIU68094453,Stocks,PSWL40,DPPS25,696264.72,USD,3440,02/05/2022,202.36,USD,62.73
01/03/2020 12:05,OXVIVZAE53173380,Stocks,PSWL40,DPPS25,323656.56,USD,414,02/03/2021,780.93,USD,2436.5
01/03/2020 18:27,SANDDPYO63093578,Stocks,PSWL40,DPPS25,468308.62,USD,1760,27/07/2021,266.02,USD,281.98
01/03/2020 04:52,DAIWDYLF50804625,Stocks,PSWL40,DPPS25,102549.6,USD,196,06/07/2020,522.34,USD,2298.3
01/03/2020 07:16,LQFKVDJW47889168,Stocks,PSWL40,DPPS25,335388.76,USD,502,19/06/2021,667.62,USD,126.85
01/03/2020 20:05,QTAHIICS81456432,Stocks,PSWL40,DPPS25,215519.88,USD,309,16/10/2020,697.04,USD,1714.72
01/03/2020 17:26,NVYXCMZK35254170,Stocks,PSWL40,DPPS25,701877.16,USD,29615,16/03/2022,23.7,USD,79.87
01/03/2020 10:02,QVRVVGYD37878703,Stocks,PSWL40,DPPS25,816800.68,USD,1577,06/10/2022,517.64,USD,2360.44
01/03/2020 17:59,HOGEZCKU67731600,Stocks,PSWL40,DPPS25,594590.4,USD,920,24/11/2021,645.84,USD,1646.89
01/03/2020 01:17,EEIELAKU54173673,Stocks,PSWL40,DPPS25,709869.1,USD,786,22/11/2022,902.7,USD,4179.5
01/03/2020 06:33,YDPLWQMJ62034773,Stocks,PSWL40,DPPS25,892205.6,USD,69109,14/10/2022,12.91,USD,16.52
01/03/2020 14:28,EGHVMZEK61373286,Stocks,PSWL40,DPPS25,463519.36,USD,561,17/08/2021,825.15,USD,2211.4
01/03/2020 20:49,JXWOWTCH93312340,Stocks,PSWL40,DPPS25,404184.83,USD,44367,29/08/2021,9.11,USD,12.66
01/03/2020 17:29,SVPJUPPR16671768,Stocks,PSWL40,DPPS25,177970.85,USD,206,06/10/2020,860.45,USD,4138.76
01/03/2020 05:17,TYBRXDIS20955659,Stocks,PSWL40,DPPS25,186887.64,USD,444970,04/09/2020,1.42,USD,0.95
01/03/2020 16:28,QYBEHHFT81408866,Stocks,PSWL40,DPPS25,110492.6,USD,320,28/07/2020,344.73,USD,1482.34
01/03/2020 13:01,YMHRUXIS45692556,Stocks,PSWL40,DPPS25,467059.72,USD,1943,28/09/2021,240.34,USD,298.02
01/03/2020 06:31,WGCUHEPP14780686,Stocks,PSWL40,DPPS25,496266.16,USD,810,27/01/2022,612.53,USD,6.13
01/03/2020 01:37,JICUOHRN57922062,Stocks,PSWL40,DPPS25,760721.72,USD,976,24/05/2022,779.36,USD,2400.43
01/03/2020 19:35,QSYINIZP15437902,Stocks,PSWL40,DPPS25,632417.28,USD,705,21/03/2022,896.66,USD,1757.45
